"","ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
"358",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1158131
"359",2015,"01","TOTAL DEL PAÍS","1","Varones","70-74",504795
"360",2015,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",653336
"361",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",854985
"362",2015,"01","TOTAL DEL PAÍS","1","Varones","75-79",345283
"363",2015,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",509702
"364",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",591455
"365",2015,"01","TOTAL DEL PAÍS","1","Varones","80-84",215439
"366",2015,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",376016
"367",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",341806
"368",2015,"01","TOTAL DEL PAÍS","1","Varones","85-89",107103
"369",2015,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",234703
"370",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",141746
"371",2015,"01","TOTAL DEL PAÍS","1","Varones","90-94",38173
"372",2015,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",103573
"373",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",35094
"374",2015,"01","TOTAL DEL PAÍS","1","Varones","95-99",7867
"375",2015,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",27227
"376",2015,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",5933
"377",2015,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1075
"378",2015,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",4858
"379",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3757709
"380",2016,"01","TOTAL DEL PAÍS","1","Varones","0-4",1933361
"381",2016,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1824348
"382",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3621521
"383",2016,"01","TOTAL DEL PAÍS","1","Varones","5-9",1864612
"384",2016,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1756909
"385",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3508707
"386",2016,"01","TOTAL DEL PAÍS","1","Varones","10-14",1797146
"387",2016,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1711561
"388",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3527929
"389",2016,"01","TOTAL DEL PAÍS","1","Varones","15-19",1795390
"390",2016,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1732539
"391",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3568580
"392",2016,"01","TOTAL DEL PAÍS","1","Varones","20-24",1800611
"393",2016,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1767969
"394",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3390781
"395",2016,"01","TOTAL DEL PAÍS","1","Varones","25-29",1695030
"396",2016,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1695751
"397",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3177008
"398",2016,"01","TOTAL DEL PAÍS","1","Varones","30-34",1578587
"399",2016,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1598421
"400",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3130524
"401",2016,"01","TOTAL DEL PAÍS","1","Varones","35-39",1547524
"402",2016,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1583000
"403",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2781388
"404",2016,"01","TOTAL DEL PAÍS","1","Varones","40-44",1366919
"405",2016,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1414469
"406",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2369213
"407",2016,"01","TOTAL DEL PAÍS","1","Varones","45-49",1156735
"408",2016,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1212478
"409",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2183741
"410",2016,"01","TOTAL DEL PAÍS","1","Varones","50-54",1057225
"411",2016,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1126516
"412",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2018007
"413",2016,"01","TOTAL DEL PAÍS","1","Varones","55-59",965405
"414",2016,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1052602
"415",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1807828
"416",2016,"01","TOTAL DEL PAÍS","1","Varones","60-64",849667
"417",2016,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",958161
"418",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1541040
"419",2016,"01","TOTAL DEL PAÍS","1","Varones","65-69",703822
"420",2016,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",837218
"421",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1194213
"422",2016,"01","TOTAL DEL PAÍS","1","Varones","70-74",521180
"423",2016,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",673033
"424",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",872946
"425",2016,"01","TOTAL DEL PAÍS","1","Varones","75-79",353449
"426",2016,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",519497
"427",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",598590
"428",2016,"01","TOTAL DEL PAÍS","1","Varones","80-84",218529
"429",2016,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",380061
"430",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",347416
"431",2016,"01","TOTAL DEL PAÍS","1","Varones","85-89",109415
"432",2016,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",238001
"433",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",148273
"434",2016,"01","TOTAL DEL PAÍS","1","Varones","90-94",39951
"435",2016,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",108322
"436",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",38691
"437",2016,"01","TOTAL DEL PAÍS","1","Varones","95-99",8800
"438",2016,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",29891
"439",2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",6263
"440",2016,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1112
"441",2016,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",5151
"442",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3748846
"443",2017,"01","TOTAL DEL PAÍS","1","Varones","0-4",1928846
"444",2017,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1820000
"445",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3669575
"446",2017,"01","TOTAL DEL PAÍS","1","Varones","5-9",1889493
"447",2017,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1780082
"448",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3513167
"449",2017,"01","TOTAL DEL PAÍS","1","Varones","10-14",1801584
"450",2017,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1711583
"451",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3519280
"452",2017,"01","TOTAL DEL PAÍS","1","Varones","15-19",1793078
"453",2017,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1726202
"454",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3569502
"455",2017,"01","TOTAL DEL PAÍS","1","Varones","20-24",1803625
"456",2017,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1765877
"457",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3439542
"458",2017,"01","TOTAL DEL PAÍS","1","Varones","25-29",1721706
"459",2017,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1717836
"460",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3205836
"461",2017,"01","TOTAL DEL PAÍS","1","Varones","30-34",1593874
"462",2017,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1611962
"463",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3142130
"464",2017,"01","TOTAL DEL PAÍS","1","Varones","35-39",1554318
"465",2017,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1587812
"466",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2871282
"467",2017,"01","TOTAL DEL PAÍS","1","Varones","40-44",1412178
"468",2017,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1459104
"469",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2429989
"470",2017,"01","TOTAL DEL PAÍS","1","Varones","45-49",1187120
"471",2017,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1242869
"472",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2198619
"473",2017,"01","TOTAL DEL PAÍS","1","Varones","50-54",1064970
"474",2017,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1133649
"475",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2041236
"476",2017,"01","TOTAL DEL PAÍS","1","Varones","55-59",976710
"477",2017,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1064526
"478",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1832328
"479",2017,"01","TOTAL DEL PAÍS","1","Varones","60-64",861250
"480",2017,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",971078
"481",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1573449
"482",2017,"01","TOTAL DEL PAÍS","1","Varones","65-69",718924
"483",2017,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",854525
"484",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1232878
"485",2017,"01","TOTAL DEL PAÍS","1","Varones","70-74",538648
"486",2017,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",694230
"487",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",893988
"488",2017,"01","TOTAL DEL PAÍS","1","Varones","75-79",362996
"489",2017,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",530992
"490",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",606633
"491",2017,"01","TOTAL DEL PAÍS","1","Varones","80-84",221851
"492",2017,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",384782
"493",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",352861
"494",2017,"01","TOTAL DEL PAÍS","1","Varones","85-89",111904
"495",2017,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",240957
"496",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",154738
"497",2017,"01","TOTAL DEL PAÍS","1","Varones","90-94",41676
"498",2017,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",113062
"499",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",42057
"500",2017,"01","TOTAL DEL PAÍS","1","Varones","95-99",9634
"501",2017,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",32423
"502",2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",6875
"503",2017,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1238
"504",2017,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",5637
"505",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3738229
"506",2018,"01","TOTAL DEL PAÍS","1","Varones","0-4",1923444
"507",2018,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1814785
"508",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3711205
"509",2018,"01","TOTAL DEL PAÍS","1","Varones","5-9",1910645
"510",2018,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1800560
"511",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3524036
"512",2018,"01","TOTAL DEL PAÍS","1","Varones","10-14",1809332
"513",2018,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1714704
"514",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3513239
"515",2018,"01","TOTAL DEL PAÍS","1","Varones","15-19",1792030
"516",2018,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1721209
"517",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3561187
"518",2018,"01","TOTAL DEL PAÍS","1","Varones","20-24",1801939
"519",2018,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1759248
"520",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3484671
"521",2018,"01","TOTAL DEL PAÍS","1","Varones","25-29",1746826
"522",2018,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1737845
"523",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3243841
"524",2018,"01","TOTAL DEL PAÍS","1","Varones","30-34",1613810
"525",2018,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1630031
"526",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3142485
"527",2018,"01","TOTAL DEL PAÍS","1","Varones","35-39",1555594
"528",2018,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1586891
"529",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2955834
"530",2018,"01","TOTAL DEL PAÍS","1","Varones","40-44",1454862
"531",2018,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1500972
"532",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2500862
"533",2018,"01","TOTAL DEL PAÍS","1","Varones","45-49",1222518
"534",2018,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1278344
"535",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2216535
"536",2018,"01","TOTAL DEL PAÍS","1","Varones","50-54",1074291
"537",2018,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1142244
"538",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2063845
"539",2018,"01","TOTAL DEL PAÍS","1","Varones","55-59",987817
"540",2018,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1076028
"541",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1856108
"542",2018,"01","TOTAL DEL PAÍS","1","Varones","60-64",872557
"543",2018,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",983551
"544",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1603203
"545",2018,"01","TOTAL DEL PAÍS","1","Varones","65-69",732831
"546",2018,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",870372
"547",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1272577
"548",2018,"01","TOTAL DEL PAÍS","1","Varones","70-74",556566
"549",2018,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",716011
"550",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",918063
"551",2018,"01","TOTAL DEL PAÍS","1","Varones","75-79",373831
"552",2018,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",544232
"553",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",616143
"554",2018,"01","TOTAL DEL PAÍS","1","Varones","80-84",225783
"555",2018,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",390360
"556",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",358527
"557",2018,"01","TOTAL DEL PAÍS","1","Varones","85-89",114506
"558",2018,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",244021
"559",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",160912
"560",2018,"01","TOTAL DEL PAÍS","1","Varones","90-94",43354
"561",2018,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",117558
"562",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",45274
"563",2018,"01","TOTAL DEL PAÍS","1","Varones","95-99",10408
"564",2018,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",34866
"565",2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",7726
"566",2018,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1428
"567",2018,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",6298
"568",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3726162
"569",2019,"01","TOTAL DEL PAÍS","1","Varones","0-4",1917283
"570",2019,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1808879
"571",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3743931
"572",2019,"01","TOTAL DEL PAÍS","1","Varones","5-9",1926816
"573",2019,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1817115
"574",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3542513
"575",2019,"01","TOTAL DEL PAÍS","1","Varones","10-14",1821015
"576",2019,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1721498
"577",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3508965
"578",2019,"01","TOTAL DEL PAÍS","1","Varones","15-19",1791833
"579",2019,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1717132
"580",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3548389
"581",2019,"01","TOTAL DEL PAÍS","1","Varones","20-24",1797945
"582",2019,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1750444
"583",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3522333
"584",2019,"01","TOTAL DEL PAÍS","1","Varones","25-29",1768349
"585",2019,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1753984
"586",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3287553
"587",2019,"01","TOTAL DEL PAÍS","1","Varones","30-34",1636833
"588",2019,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1650720
"589",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3141871
"590",2019,"01","TOTAL DEL PAÍS","1","Varones","35-39",1556369
"591",2019,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1585502
"592",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",3027334
"593",2019,"01","TOTAL DEL PAÍS","1","Varones","40-44",1491146
"594",2019,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1536188
"595",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2579461
"596",2019,"01","TOTAL DEL PAÍS","1","Varones","45-49",1261819
"597",2019,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1317642
"598",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2241959
"599",2019,"01","TOTAL DEL PAÍS","1","Varones","50-54",1087301
"600",2019,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1154658
"601",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2084864
"602",2019,"01","TOTAL DEL PAÍS","1","Varones","55-59",998296
"603",2019,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1086568
"604",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1879409
"605",2019,"01","TOTAL DEL PAÍS","1","Varones","60-64",883685
"606",2019,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",995724
"607",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1631170
"608",2019,"01","TOTAL DEL PAÍS","1","Varones","65-69",745973
"609",2019,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",885197
"610",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1311495
"611",2019,"01","TOTAL DEL PAÍS","1","Varones","70-74",574148
"612",2019,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",737347
"613",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",945129
"614",2019,"01","TOTAL DEL PAÍS","1","Varones","75-79",385901
"615",2019,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",559228
"616",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",627708
"617",2019,"01","TOTAL DEL PAÍS","1","Varones","80-84",230624
"618",2019,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",397084
"619",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",364728
"620",2019,"01","TOTAL DEL PAÍS","1","Varones","85-89",117216
"621",2019,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",247512
"622",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",166561
"623",2019,"01","TOTAL DEL PAÍS","1","Varones","90-94",44963
"624",2019,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",121598
"625",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",48440
"626",2019,"01","TOTAL DEL PAÍS","1","Varones","95-99",11155
"627",2019,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",37285
"628",2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",8737
"629",2019,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1662
"630",2019,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",7075
"631",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3712989
"632",2020,"01","TOTAL DEL PAÍS","1","Varones","0-4",1910563
"633",2020,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1802426
"634",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3763405
"635",2020,"01","TOTAL DEL PAÍS","1","Varones","5-9",1935823
"636",2020,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1827582
"637",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3571271
"638",2020,"01","TOTAL DEL PAÍS","1","Varones","10-14",1837895
"639",2020,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1733376
"640",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3506525
"641",2020,"01","TOTAL DEL PAÍS","1","Varones","15-19",1792617
"642",2020,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1713908
"643",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3534762
"644",2020,"01","TOTAL DEL PAÍS","1","Varones","20-24",1793445
"645",2020,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1741317
"646",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3549243
"647",2020,"01","TOTAL DEL PAÍS","1","Varones","25-29",1784486
"648",2020,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1764757
"649",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3334543
"650",2020,"01","TOTAL DEL PAÍS","1","Varones","30-34",1661873
"651",2020,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1672670
"652",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3148120
"653",2020,"01","TOTAL DEL PAÍS","1","Varones","35-39",1560497
"654",2020,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1587623
"655",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",3080074
"656",2020,"01","TOTAL DEL PAÍS","1","Varones","40-44",1518223
"657",2020,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1561851
"658",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2663552
"659",2020,"01","TOTAL DEL PAÍS","1","Varones","45-49",1303929
"660",2020,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1359623
"661",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2278318
"662",2020,"01","TOTAL DEL PAÍS","1","Varones","50-54",1105664
"663",2020,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1172654
"664",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2103579
"665",2020,"01","TOTAL DEL PAÍS","1","Varones","55-59",1007802
"666",2020,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1095777
"667",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1902660
"668",2020,"01","TOTAL DEL PAÍS","1","Varones","60-64",894882
"669",2020,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",1007778
"670",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1657878
"671",2020,"01","TOTAL DEL PAÍS","1","Varones","65-69",758547
"672",2020,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",899331
"673",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1348279
"674",2020,"01","TOTAL DEL PAÍS","1","Varones","70-74",590824
"675",2020,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",757455
"676",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",975114
"677",2020,"01","TOTAL DEL PAÍS","1","Varones","75-79",399139
"678",2020,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",575975
"679",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",641693
"680",2020,"01","TOTAL DEL PAÍS","1","Varones","80-84",236567
"681",2020,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",405126
"682",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",371583
"683",2020,"01","TOTAL DEL PAÍS","1","Varones","85-89",119991
"684",2020,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",251592
"685",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",171698
"686",2020,"01","TOTAL DEL PAÍS","1","Varones","90-94",46560
"687",2020,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",125138
"688",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",51644
"689",2020,"01","TOTAL DEL PAÍS","1","Varones","95-99",11906
"690",2020,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",39738
"691",2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",9833
"692",2020,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1899
"693",2020,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",7934
"694",2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3698813
"695",2021,"01","TOTAL DEL PAÍS","1","Varones","0-4",1903318
